"ensembl_gene_id","hgnc_symbol","gene_biotype","LNCAP_Hypoxia_S1","LNCAP_Hypoxia_S2","LNCAP_Normoxia_S1","LNCAP_Normoxia_S2","PC3_Hypoxia_S1","PC3_Hypoxia_S2","PC3_Normoxia_S1","PC3_Normoxia_S2"
"ENSG00000210049","MT-TF","Mt_tRNA",0,1.47306866652813,9.80822637637801,4.83572390225923,128.857410569484,141.85081272368,55.2869388525888,146.78121956131
"ENSG00000211459","MT-RNR1","Mt_rRNA",19965.8524851831,20920.0301791437,44177.3414021373,47950.1589922748,6663772.16356056,6429668.3285503,6523751.12056666,6799440.24128488
"ENSG00000210077","MT-TV","Mt_tRNA",0,0,0,0,175.145994948813,141.85081272368,229.87727207129,369.71209438375
"ENSG00000210082","MT-RNR2","Mt_rRNA",157398.557616292,160797.229500878,535517.172318002,451833.77581034,19250969.3658618,18271567.9221746,14262115.5499803,17596202.1289559
"ENSG00000209082","MT-TL1","Mt_tRNA",3.34520440398478,4.9102288884271,14.1674380992127,23.7390082474544,46.2885843793291,83.0346220821539,52.3770999656104,114.776291987791
"ENSG00000198888","MT-ND1","protein_coding",55109.4548853126,55012.2403743819,157350.10634744,186440.455829077,41360.7267071622,36196.1756759789,63251.1678862485,82708.4581773174
"ENSG00000210100","MT-TI","Mt_tRNA",85.8602463689427,0,0,0,17.5145994948813,13.839103680359,32.0082277567619,33.1085457657089
"ENSG00000210107","MT-TQ","Mt_tRNA",8.92054507729274,0,0,0,0,0,0,0
"ENSG00000210112","MT-TM","Mt_tRNA",7.80547694263115,0.98204577768542,2.72450732677167,6.15455769378447,16.2635566738183,20.7586555205385,23.2787110958268,23.1759820359962
"ENSG00000198763","MT-ND2","protein_coding",41818.4002542137,41999.6427971612,150061.504346861,155544.576206279,53039.2114417848,46177.6292054378,90408.6942184175,117363.173030285
"ENSG00000210117","MT-TW","Mt_tRNA",6.13287474063876,0.49102288884271,0,0.439611263841748,1.25104282106295,0,0,0
"ENSG00000210127","MT-TA","Mt_tRNA",0,0,0,0,0,0,0,0
"ENSG00000210135","MT-TN","Mt_tRNA",0,0,0,0,0,3.45977592008974,0,0
"ENSG00000210140","MT-TC","Mt_tRNA",0,205.738590425096,270.27112681575,277.394707484143,909.508130912764,1107.12829442872,698.361332874805,594.85020559057
"ENSG00000210144","MT-TY","Mt_tRNA",0,101.150715101598,281.169156122836,420.707979496553,10477.4836264022,14922.0135433471,7230.94963414122,9942.49629344239
"ENSG00000198804","MT-CO1","protein_coding",340710.183613984,315575.99145321,513355.484820576,511799.829477201,462081.423259348,463481.961582982,436519.480630058,546018.411440726
"ENSG00000210151","MT-TS1","Mt_tRNA",10.5931472792851,0,0,0,0,0,0,0
"ENSG00000210154","MT-TD","Mt_tRNA",5.01780660597717,0,6.53881758425201,13.1883379152524,0,0,2.90983888697836,0
"ENSG00000198712","MT-CO2","protein_coding",149513.353302032,147665.313361668,262378.773991558,264737.859586875,77208.1077018999,88504.5278118157,105685.348375054,127502.113361937
"ENSG00000210156","MT-TK","Mt_tRNA",0,0,0,0,0,0,0,0
"ENSG00000228253","MT-ATP8","protein_coding",13302.2053124455,14311.3531182096,33932.1040505451,28546.1574175639,3061.30178314104,2432.22247182309,5915.702457227,6544.45587968846
"ENSG00000198899","MT-ATP6","protein_coding",93766.0794436933,94695.728204872,205560.80839613,182723.982204559,25570.0642197056,20762.1152964586,44700.9449817615,58045.9024364409
"ENSG00000198938","MT-CO3","protein_coding",97152.5413686606,101341.723005358,229654.171588238,224731.476132221,138799.447868471,121797.951490839,189674.938008797,206166.914483069
"ENSG00000210164","MT-TG","Mt_tRNA",0,0,0,0,0,0,2.90983888697836,0
"ENSG00000198840","MT-ND3","protein_coding",10314.9377796871,15544.3115920937,39484.1050810404,41994.3055897468,12795.6659738318,12358.3195865606,20034.240736846,23717.8585683617
"ENSG00000210174","MT-TR","Mt_tRNA",0,0,0,0,1.25104282106295,3.45977592008974,0,1.1036181921903
"ENSG00000212907","MT-ND4L","protein_coding",32063.7842121941,32871.5272935752,71745.5412388091,75246.5015867366,17221.8554747526,15724.6815568079,21198.1762916373,23320.5560191732
"ENSG00000198886","MT-ND4","protein_coding",426847.52441439,383892.988023674,767574.359368452,753903.423922656,170990.030697242,163944.941749373,207596.635713697,264787.801997641
"ENSG00000210176","MT-TH","Mt_tRNA",0,0,0,0,6.25521410531475,0,5.81967777395671,11.036181921903
"ENSG00000210184","MT-TS2","Mt_tRNA",0,0,0,0,0,3.45977592008974,2.90983888697836,0
"ENSG00000210191","MT-TL2","Mt_tRNA",0,0,0,0,0,0,0,1.1036181921903
"ENSG00000198786","MT-ND5","protein_coding",128169.834136475,118956.187096813,219503.202190152,192930.436917173,91794.0159526728,75104.8156733082,125408.236350993,159161.6084413
"ENSG00000198695","MT-ND6","protein_coding",7887.43445052878,67536.7612000929,114236.95750714,115981.760516841,22962.8909806104,18080.788958389,30378.717980054,41267.5950605718
"ENSG00000210194","MT-TE","Mt_tRNA",2.23013626932319,1.47306866652813,0.544901465354334,2.63766758305049,16.2635566738183,6.91955184017949,26.1885499828052,22.0723638438059
"ENSG00000198727","MT-CYB","protein_coding",64745.3161709907,68258.5648466916,193088.01385417,198400.080261892,53983.7487716873,48298.4718444528,84135.0815780922,102761.200729415
"ENSG00000210195","MT-TT","Mt_tRNA",30.6643737031938,0,0,0,3.75312846318885,0,2.90983888697836,12.1398001140933
"ENSG00000210196","MT-TP","Mt_tRNA",3.90273847131557,410.986157961348,341.108317311813,431.698261092596,280.233591918101,256.023418086641,177.50017210568,243.899620474056
"ENSG00000299200","","lncRNA",1.11506813466159,0.49102288884271,2.72450732677167,7.03378022146797,0,0,0,0
"ENSG00000308964","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000278457","","rRNA",0,0,0,1.75844505536699,0,0,0,0
"ENSG00000271254","","protein_coding",112.06434753349,109.007081323082,90.9985447141738,130.124934097157,290.241934486604,159.149692324128,174.590333218701,318.945657542996
"ENSG00000278704","","protein_coding",51.2931341944333,95.2584404354858,89.3638403181108,88.3618640321913,0,0,0,1.1036181921903
"ENSG00000278625","","snRNA",0,0,0,0,0,0,0,0
"ENSG00000309338","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000295063","","lncRNA",52.4082023290949,57.9407008834398,69.7473875653548,51.4345178694845,0,0,0,0
"ENSG00000309357","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000309229","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310277","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000304745","","lncRNA",14.4958857506007,24.5511444421355,34.8736937826774,30.7727884689224,22.5187707791331,27.678207360718,20.3688722088485,27.5904548047574
"ENSG00000276197","","misc_RNA",0.557534067330796,0.49102288884271,0.544901465354334,0,0,0,0,0
"ENSG00000297844","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000309258","","lncRNA",0,0.49102288884271,1.08980293070867,0,0,0,0,0
"ENSG00000278573","","pseudogene",0,0,0.544901465354334,0,1.25104282106295,0,0,0
"ENSG00000303173","","lncRNA",0.557534067330796,5.89227466611252,9.26332491102368,3.95650137457573,0,0,0,0
"ENSG00000278294","","rRNA",0,0,0,0,13.7614710316924,6.91955184017949,0,3.31085457657089
"ENSG00000274917","RNA5-8SN5","rRNA",0,0,0,0,13.7614710316924,24.2184314406282,0,0
"ENSG00000294644","","lncRNA",2.78767033665398,0,0,0.879222527683496,0,0,0,0
"ENSG00000296902","","lncRNA",2.78767033665398,3.92818311074168,7.62862051496068,7.03378022146797,0,0,0,0
"ENSG00000307034","","lncRNA",1.11506813466159,0.49102288884271,1.08980293070867,1.31883379152524,0,0,0,0
"ENSG00000273730","","rRNA",0,0,0,0,0,0,0,0
"ENSG00000273937","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000297619","","lncRNA",30.6643737031938,27.0062588863491,26.7001718023624,18.4636730813534,0,0,0,0
"ENSG00000277196","","protein_coding",6.69040880796956,3.92818311074168,3.81431025748034,10.5506703322019,0,0,2.90983888697836,2.20723638438059
"ENSG00000308580","","lncRNA",0.557534067330796,0.49102288884271,0,0,0,0,0,0
"ENSG00000296546","","lncRNA",2.78767033665398,1.47306866652813,3.81431025748034,6.59416895762622,1.25104282106295,0,11.6393555479134,0
"ENSG00000300051","","lncRNA",42.9301231844713,47.6292202177429,61.0289641196854,34.7292898434981,0,3.45977592008974,0,0
"ENSG00000296713","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000305511","","lncRNA",2.78767033665398,5.40125177726981,10.3531278417323,12.3091153875689,6.25521410531475,6.91955184017949,0,4.41447276876119
"ENSG00000305525","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000306721","","lncRNA",141.056119034692,171.366988206106,230.493319844883,189.472454715793,2.5020856421259,0,0,2.20723638438059
"ENSG00000277630","","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000300074","","lncRNA",139.94105090003,142.887660653229,121.513026774017,114.298928598854,0,0,0,0
"ENSG00000303867","","lncRNA",1.11506813466159,5.89227466611252,5.99391611889768,3.95650137457573,0,0,0,0
"ENSG00000300093","","lncRNA",2.78767033665398,0.98204577768542,2.72450732677167,1.31883379152524,0,0,0,0
"ENSG00000300846","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000307470","","lncRNA",606.039531188576,519.502216395587,305.689722063781,296.73760309318,0,0,0,0
"ENSG00000303750","","lncRNA",0,0,0,1.31883379152524,1.25104282106295,0,5.81967777395671,1.1036181921903
"ENSG00000301573","","lncRNA",0,0,0,0.439611263841748,0,0,0,0
"ENSG00000278817","","protein_coding",3.34520440398478,6.38329755495523,14.1674380992127,6.15455769378447,0,3.45977592008974,2.90983888697836,2.20723638438059
"ENSG00000276017","","protein_coding",0,0.98204577768542,1.634704396063,0.879222527683496,0,0,0,0
"ENSG00000302039","","lncRNA",195.69445763311,209.666773535837,210.331965626773,191.23089977116,1.25104282106295,3.45977592008974,0,1.1036181921903
"ENSG00000301587","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000297072","","lncRNA",1.67260220199239,1.96409155537084,2.72450732677167,2.19805631920874,0,0,0,0
"ENSG00000278793","","snRNA",0,0,0,0,0,0,0,0
"ENSG00000298861","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000301131","","lncRNA",0.557534067330796,0,0,0,0,0,0,0
"ENSG00000303733","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000305236","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000308643","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000309233","","lncRNA",0,0,0,0,1.25104282106295,0,2.90983888697836,3.31085457657089
"ENSG00000277428","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000276256","","protein_coding",239.739648952242,213.103933757736,158.021424952757,168.371114051389,1.25104282106295,0,0,4.41447276876119
"ENSG00000295668","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000303853","","lncRNA",25.6465670972166,19.6409155537084,19.0715512874017,13.6279491790942,41.2844130950773,34.5977592008974,46.5574221916537,49.6628186485634
"ENSG00000303221","","lncRNA",13.3808176159391,9.8204577768542,4.90411318818901,7.03378022146797,0,0,0,0
"ENSG00000307061","","lncRNA",1.11506813466159,4.9102288884271,9.80822637637801,3.95650137457573,0,0,0,0
"ENSG00000278384","","protein_coding",36.7972484438326,34.8626251078324,47.9513289511814,44.8403489118583,10.0083425685036,13.839103680359,23.2787110958268,19.8651274594253
"ENSG00000307722","","lncRNA",0,0,0,0,0,0,0,1.1036181921903
"ENSG00000310401","","lncRNA",0,0,0,0,1.25104282106295,0,0,2.20723638438059
"ENSG00000309831","","lncRNA",0,0.49102288884271,0,0.879222527683496,0,0,0,0
"ENSG00000301761","","lncRNA",612.729939996545,540.616200615824,572.146538622051,604.465487782403,91.3261259375953,65.7357424817051,110.573877705178,112.56905560341
"ENSG00000306744","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000306767","","lncRNA",11.7082154139467,10.8025035545396,9.26332491102368,2.63766758305049,0,0,0,0
"ENSG00000275987","","snRNA",0,0,0,0,0,0,0,0
"ENSG00000308844","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000268674","","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000277475","","protein_coding",0,0,0,0.439611263841748,0,0,0,0
"ENSG00000275405","","snRNA",0,0,0.544901465354334,0,0,0,0,0
"ENSG00000275063","","protein_coding",0,0,0.544901465354334,0,0,0,0,0
"ENSG00000298139","","lncRNA",0.557534067330796,1.47306866652813,3.269408792126,1.31883379152524,6.25521410531475,6.91955184017949,2.90983888697836,4.41447276876119
"ENSG00000277856","","protein_coding",0.557534067330796,0,0,0,0,0,0,0
"ENSG00000277400","","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000295160","","lncRNA",9.47807914462354,3.92818311074168,10.3531278417323,15.8260054983029,0,0,0,0
"ENSG00000298751","","lncRNA",180.641037815178,120.791630655307,96.4475593677171,101.989813211285,0,0,0,0
"ENSG00000274847","MAFIP","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000276711","","snRNA",0,0,0,0,0,0,0,0
"ENSG00000298769","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000302961","","lncRNA",6.13287474063876,10.8025035545396,1.634704396063,3.51689011073398,0,0,0,0
"ENSG00000296348","","lncRNA",0.557534067330796,0.98204577768542,0,0,0,0,0,0
"ENSG00000296732","","lncRNA",17.2835560872547,14.7306866652813,15.2572410299214,16.2656167621447,1.25104282106295,0,0,0
"ENSG00000301091","","lncRNA",0,64.8150213272377,50.6758362779531,44.8403489118583,0,0,0,0
"ENSG00000298772","","lncRNA",0,0.98204577768542,1.08980293070867,3.95650137457573,2.5020856421259,0,0,1.1036181921903
"ENSG00000307824","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000303154","","lncRNA",12.2657494812775,18.658869776023,31.059383525197,34.7292898434981,0,0,0,0
"ENSG00000303902","","lncRNA",170.605424603224,195.427109759399,174.913370378741,131.883379152524,0,0,0,0
"ENSG00000307077","","lncRNA",27.319169299209,27.9883046640345,32.69408792126,40.8838475372825,0,0,0,0
"ENSG00000304792","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000304816","","lncRNA",5.57534067330796,9.8204577768542,9.80822637637801,6.15455769378447,0,0,0,1.1036181921903
"ENSG00000298153","","lncRNA",0,0,0,0,0,0,0,1.1036181921903
"ENSG00000303875","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000275661","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000303892","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000276351","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000276345","","protein_coding",3.90273847131557,3.43716022189897,3.81431025748034,4.39611263841748,16.2635566738183,24.2184314406282,17.4590333218701,17.6578910750448
"ENSG00000310347","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000303912","","lncRNA",0,4.9102288884271,1.634704396063,0.879222527683496,1.25104282106295,0,0,0
"ENSG00000273532","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000293919","","lncRNA",85.3027123016118,106.551966878868,99.7169681598431,94.9560329898175,0,0,0,0
"ENSG00000294171","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000298169","","lncRNA",2.23013626932319,2.94613733305626,3.81431025748034,7.47339148530971,0,3.45977592008974,2.90983888697836,0
"ENSG00000306528","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000308185","","lncRNA",49.0629979251101,47.6292202177429,48.4962304165357,44.4007376480165,31.2760705265737,24.2184314406282,46.5574221916537,50.7664368407537
"ENSG00000298181","","lncRNA",0,0,0,0,0,0,2.90983888697836,0
"ENSG00000304845","","lncRNA",17.2835560872547,0.49102288884271,3.81431025748034,2.19805631920874,0,0,0,0
"ENSG00000276312","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000276700","RNA5-8SN4","rRNA",0,0,0.544901465354334,0,0,3.45977592008974,0,0
"ENSG00000275757","","rRNA",0,0,0,0.439611263841748,183.903294696254,242.184314406282,11.6393555479134,1445.73983176929
"ENSG00000298793","","lncRNA",21.1862945585703,17.1858011094949,16.34704396063,26.3766758305049,0,0,0,0
"ENSG00000273739","","misc_RNA",0,0,0,0.439611263841748,1.25104282106295,0,0,0
"ENSG00000298142","","lncRNA",0,0.49102288884271,0,0,3.75312846318885,3.45977592008974,5.81967777395671,3.31085457657089
"ENSG00000301406","","lncRNA",0,0.98204577768542,0.544901465354334,0.439611263841748,0,0,0,3.31085457657089
"ENSG00000307206","","lncRNA",0.557534067330796,0,1.08980293070867,0.439611263841748,0,0,0,0
"ENSG00000306938","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000274175","","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000310376","","lncRNA",37.3547825111634,27.4972817751918,46.8615260204727,52.313740397168,35087.9980023525,778.449582020192,40.737744417697,36.4194003422798
"ENSG00000297972","","lncRNA",15.0534198179315,23.5690986644501,11.9878322377954,11.8695041237272,0,0,0,0
"ENSG00000273554","","protein_coding",0.557534067330796,0.98204577768542,0,0,0,0,0,0
"ENSG00000310392","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000277374","","snRNA",0,0,0,0,0,0,0,0
"ENSG00000300519","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000303573","","lncRNA",0,0,0,0.439611263841748,0,0,0,0
"ENSG00000297432","","lncRNA",3.90273847131557,4.9102288884271,5.44901465354334,4.39611263841748,0,0,0,0
"ENSG00000306402","","lncRNA",37.3547825111634,53.0304719950127,52.8554421393704,41.763070064966,22.5187707791331,27.678207360718,11.6393555479134,14.3470364984739
"ENSG00000273748","","protein_coding",37.9123165784942,34.3716022189897,26.7001718023624,24.1786195112961,21.2677279580701,17.2988796004487,17.4590333218701,23.1759820359962
"ENSG00000296581","","lncRNA",1.67260220199239,22.096029997922,26.7001718023624,32.9708447881311,5.0041712842518,10.3793277602692,5.81967777395671,1.1036181921903
"ENSG00000297449","","lncRNA",0,0,0,0.439611263841748,0,0,0,0
"ENSG00000304422","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000299314","","lncRNA",1.11506813466159,1.47306866652813,5.99391611889768,2.19805631920874,0,0,0,0
"ENSG00000275869","","protein_coding",0,0.98204577768542,0.544901465354334,0.879222527683496,0,0,0,0
"ENSG00000294191","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000278510","","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000273843","","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000277836","","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000294926","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000296598","","lncRNA",11.1506813466159,9.32943488801149,15.2572410299214,15.8260054983029,0,0,0,1.1036181921903
"ENSG00000295260","","lncRNA",0.557534067330796,0,0.544901465354334,0.439611263841748,0,0,0,0
"ENSG00000296618","","lncRNA",68.576690281688,66.7791128826086,74.6515007535438,65.9416895762622,46.2885843793291,13.839103680359,37.8279055307186,49.6628186485634
"ENSG00000309296","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000295285","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000299852","","lncRNA",0,0,1.08980293070867,0,0,0,0,0
"ENSG00000295455","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000293939","","lncRNA",1.67260220199239,3.43716022189897,0.544901465354334,1.75844505536699,0,0,0,0
"ENSG00000295648","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000296644","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000293969","","lncRNA",2.78767033665398,3.92818311074168,3.269408792126,3.95650137457573,0,0,0,0
"ENSG00000299870","","lncRNA",0,0,0.544901465354334,0,0,0,0,0
"ENSG00000296756","","lncRNA",0,3.92818311074168,10.3531278417323,6.59416895762622,1.25104282106295,3.45977592008974,0,0
"ENSG00000276932","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000302801","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000307088","","lncRNA",154.436936650631,171.858011094949,210.331965626773,201.341958839521,276.480463454912,262.942969926821,337.541310889489,361.986767038417
"ENSG00000296798","","lncRNA",0,1.47306866652813,0,0,0,0,0,0
"ENSG00000296634","","lncRNA",0,0,0,0,0,0,2.90983888697836,3.31085457657089
"ENSG00000299885","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000297394","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000297936","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000298469","","lncRNA",0,0.49102288884271,0,0,0,3.45977592008974,0,0
"ENSG00000278633","","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000278066","","pseudogene",0,0,0,0,0,0,0,0
"ENSG00000295378","","lncRNA",0,0.49102288884271,0,0,0,0,0,0
"ENSG00000306901","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000309793","","lncRNA",1.11506813466159,0.49102288884271,0,0,0,0,0,0
"ENSG00000300662","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000301410","","lncRNA",0.557534067330796,0,0,0,0,0,0,0
"ENSG00000303548","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000296775","","lncRNA",5.01780660597717,3.43716022189897,4.35921172283467,2.63766758305049,0,0,0,0
"ENSG00000303746","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000297558","","lncRNA",0,0,0.544901465354334,0.439611263841748,0,0,0,0
"ENSG00000298095","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000274202","","snRNA",0,0,0,0,0,0,0,0
"ENSG00000303588","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000304032","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000308966","","lncRNA",0,0.98204577768542,0.544901465354334,1.75844505536699,0,0,0,0
"ENSG00000304964","","lncRNA",0.557534067330796,0.98204577768542,0,0.439611263841748,1.25104282106295,0,0,0
"ENSG00000309079","","lncRNA",0,0.98204577768542,0.544901465354334,0.879222527683496,0,0,0,0
"ENSG00000305027","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000305713","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000306124","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000307249","","lncRNA",0,0.49102288884271,0,0.879222527683496,0,0,0,0
"ENSG00000308567","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000309335","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000301787","","lncRNA",0,7.85636622148336,6.53881758425201,5.71494642994272,0,0,0,0
"ENSG00000310156","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000300815","","lncRNA",2.23013626932319,1.96409155537084,0,0.439611263841748,16.2635566738183,10.3793277602692,0,1.1036181921903
"ENSG00000304057","","lncRNA",0,0,0,0,8.75729974744064,6.91955184017949,0,2.20723638438059
"ENSG00000293753","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000299010","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000307122","","lncRNA",0,0.49102288884271,0,0.879222527683496,0,0,0,0
"ENSG00000307143","","lncRNA",10.0356132119543,0,0.544901465354334,0.879222527683496,1.25104282106295,10.3793277602692,0,0
"ENSG00000307166","","lncRNA",0,0.49102288884271,0,2.63766758305049,1.25104282106295,0,0,0
"ENSG00000306474","","lncRNA",75.2670990896575,75.6175248817773,76.2862051496068,92.7579766706088,2.5020856421259,3.45977592008974,2.90983888697836,4.41447276876119
"ENSG00000306526","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292328","RPL14P5","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292329","","unprocessed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292337","DHRSX-IT1","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292338","DHRSX","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292342","LINC00685","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292346","MIR6089","miRNA",0,0,0,0,0,0,0,0
"ENSG00000292347","LINC00102","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292350","","misc_RNA",0,0,0,0,0,0,0,0
"ENSG00000292352","FABP5P13","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292353","KRT18P53","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292354","SHOX","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292355","MIR3690","miRNA",0,0,0,0,0,0,0,0
"ENSG00000292356","RNA5SP498","rRNA_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292361","CD99P1","transcribed_unprocessed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292363","CRLF2","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292336","ASMT","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292330","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310541","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310543","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310544","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310545","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310546","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292331","ASMTL-AS1","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310547","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310548","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292349","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292341","LINC00106","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310549","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310551","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310552","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292335","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310553","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310554","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310556","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310540","LINC02968","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292362","CD99P1","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292360","LINC03112","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000310557","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292345","ZBED1","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292327","PPP2R3B","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292348","CD99","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292344","PLCXD1","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292333","P2RY8","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292332","IL3RA","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292358","GTPBP6","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292334","SLC25A6","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292339","ASMTL","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292357","CSF2RA","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292343","AKAP17A","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000292364","AMD1P2","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292365","DPH3P2","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292367","ELOCP24","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292368","TRPC6P1","processed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292369","","lncRNA",0,0,0,0,0,0,0,0
"ENSG00000292371","DDX11L16","unprocessed_pseudogene",0,0,0,0,0,0,0,0
"ENSG00000292372","WASH6P","protein_coding",0,0,0,0,0,0,0,0
"ENSG00000310550","","lncRNA",0,0,0,0,0,0,0,0
