"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000010322",1675.43004332617,-0.139576078870023,0.135490809137535,-1.03015163728443,0.302938828420007,0.552970947280689
"ENSG00000198682",262.718774491702,0.836539755988387,0.812021181007018,1.03019450176283,0.302918710240802,0.552970947280689
"ENSG00000131236",5249.93660415804,0.104971199323636,0.101957183028258,1.02956158855961,0.303215854442161,0.553231535417125
"ENSG00000186812",916.861265129422,-0.193869120380672,0.188306060479502,-1.02954264927536,0.303224749165,0.553231535417125
"ENSG00000233621",138.285610272553,-0.394096544894565,0.382784613285645,-1.02955168838116,0.303220503980783,0.553231535417125
"ENSG00000247315",314.569273808131,-0.317433001993987,0.308325280714362,-1.02953932696833,0.303226309484725,0.553231535417125
"ENSG00000145555",799.821710884791,-0.175595639203604,0.170621889074607,-1.0291507153975,0.303408857525154,0.553498549322015
"ENSG00000012061",668.403556192429,0.21381427000032,0.207927691640012,1.02831069932955,0.303803699742404,0.554152734434105
"ENSG00000111875",745.417774780993,0.190294014523681,0.185124921487284,1.02792218894609,0.303986431054291,0.554419909023277
"ENSG00000082512",256.695873077852,0.265269035987052,0.258185087861625,1.02743747977119,0.304214510678875,0.554653275161493
"ENSG00000087191",2067.80958698724,0.18111723713675,0.176262014569932,1.02754548436692,0.304163679340896,0.554653275161493
"ENSG00000104497",230.930434930445,0.268666654438697,0.261527940773409,1.02729617968993,0.304281020738634,0.554653275161493
"ENSG00000119820",920.747591946876,0.151242861885993,0.147215037580581,1.02736014181437,0.304250912520116,0.554653275161493
"ENSG00000198081",341.431452948614,0.243745879421464,0.23727656043621,1.02726488858976,0.304295750789992,0.554653275161493
"ENSG00000214194",797.461834572744,-0.166785156930346,0.16240654147575,-1.02696083184094,0.304438907884673,0.554848073952865
"ENSG00000120253",883.807961111025,-0.160319999132761,0.156129947695525,-1.02683694895874,0.304497247688548,0.554888262949063
"ENSG00000109674",869.325701378263,0.174661667694504,0.170117177016526,1.02671388485089,0.304555209257733,0.554908291896212
"ENSG00000289102",57.9519205028424,-0.516308739822561,0.502901625653701,-1.02665951646394,0.304580818382376,0.554908291896212
"ENSG00000089327",700.252358095178,0.184613051849773,0.179906620630234,1.02616041145708,0.304815978456577,0.555259010376748
"ENSG00000234608",301.750964579268,-0.3603874075636,0.351221638925293,-1.02609682212734,0.304845948081407,0.555259010376748
"ENSG00000203499",688.718698477135,0.246319592187564,0.240096516141237,1.02591906016106,0.304929737596968,0.555345476130925
"ENSG00000164649",961.883151908931,-0.249881163833197,0.243614624207516,-1.02572316685037,0.305022091165456,0.555447516495295
"ENSG00000163702",89.5508561166111,-0.445229758557076,0.434156700898149,-1.02550474894438,0.305125085798428,0.555568907709426
"ENSG00000246375",33.8195373950307,1.68012176915207,1.63874834640834,1.02524696536501,0.305246672939544,0.555724119052097
"ENSG00000157388",82.4370298388173,-0.589888600589607,0.575529261724697,-1.02494979807261,0.305386875825047,0.555913180742951
"ENSG00000074621",327.358827328396,-0.303418979501503,0.296764545978759,-1.02242327667814,0.306580608393598,0.556776394598373
"ENSG00000084112",1373.01559301951,0.138017478759023,0.134886728302044,1.02321021865078,0.306208462445008,0.556776394598373
"ENSG00000100796",1250.20428464796,0.188248315441145,0.184050192392723,1.02280966400439,0.306397847861677,0.556776394598373
"ENSG00000104774",828.241745479553,0.177969505186258,0.174013706389665,1.02273268513536,0.306434252972268,0.556776394598373
"ENSG00000127870",2002.56779955277,0.149829148039598,0.146396569049646,1.02344712729428,0.306096486680749,0.556776394598373
"ENSG00000128891",282.937164015401,-0.305113463226629,0.298384757530395,-1.02255043371493,0.306520455364775,0.556776394598373
"ENSG00000129255",1331.55137919481,-0.147479570609839,0.144046577093563,-1.02383252407342,0.305914385440038,0.556776394598373
"ENSG00000135636",80.5810239336524,-0.447707493829145,0.437877010983382,-1.02245032874342,0.306567810462914,0.556776394598373
"ENSG00000139618",4014.841586456,0.145664826506177,0.142472743284771,1.02240486950564,0.306589316756151,0.556776394598373
"ENSG00000147687",1372.89678332042,0.146046562301602,0.142727447126129,1.02325491867405,0.306187332732519,0.556776394598373
"ENSG00000162244",8252.05671736607,-0.112170627821102,0.109566779433914,-1.02376494408836,0.305946312010204,0.556776394598373
"ENSG00000167733",44.0316336857577,-0.724282849047026,0.708194078934398,-1.02271802404341,0.306441186871056,0.556776394598373
"ENSG00000184207",576.594938963141,-0.193165617835786,0.188901266652595,-1.02257449756033,0.306509072579251,0.556776394598373
"ENSG00000187866",633.111544119201,-0.254888209772128,0.249063850692481,-1.02338500373881,0.306125846987682,0.556776394598373
"ENSG00000196177",2136.18179879534,0.157748878673713,0.154226674346045,1.02283784139549,0.306384522829896,0.556776394598373
"ENSG00000198742",455.253807570849,0.222192477158326,0.217106589356469,1.0234257643535,0.306106582841717,0.556776394598373
"ENSG00000221817",125.624067869749,-0.463672315749029,0.453257802963717,-1.02297701819409,0.306318712033769,0.556776394598373
"ENSG00000246339",56.4217202710325,-0.607264517635569,0.593635721306009,-1.0229581809861,0.306327618801034,0.556776394598373
"ENSG00000276547",217.543344514377,0.292677134633332,0.286120715913818,1.02291486898659,0.306348098596272,0.556776394598373
"ENSG00000286373",33.7902464923828,0.709386658698227,0.693128711464138,1.02345588483811,0.306092347914914,0.556776394598373
"ENSG00000182952",1615.22833762913,0.12696286109202,0.124200123435905,1.0222442424346,0.306665315761126,0.55684827731901
"ENSG00000272142",148.9651336829,-0.315276419651221,0.308461837928471,-1.0220921387505,0.306737293519729,0.556912841986484
"ENSG00000129646",123.352554425026,-0.368143020455584,0.360354022828913,-1.02161484854678,0.306963227100562,0.557256880635722
"ENSG00000211460",1174.51405527352,-0.163177139574939,0.15976904598199,-1.02133137599966,0.307097465896188,0.557434395894897
"ENSG00000187994",74.7172907181555,-1.10931460594491,1.08629954941105,-1.02118665753505,0.307166012501906,0.557492640613251
"ENSG00000081721",359.39107803847,0.238508461745499,0.233589737669158,1.02105710689785,0.307227383386092,0.55752376276492
"ENSG00000174607",521.646253243796,-0.187110158701804,0.183262286299802,-1.02099653169069,0.307256081931854,0.55752376276492
"ENSG00000205220",39.3820698086295,-0.685950909018011,0.672115923628306,-1.02058422498759,0.307451466477732,0.557812099419909
"ENSG00000100211",417.296258176849,-0.294158207312849,0.288401131896312,-1.01996204168369,0.307746463353255,0.558148638493016
"ENSG00000162458",599.203451840882,-0.176386695934195,0.17292640261677,-1.0200102081872,0.30772361939596,0.558148638493016
"ENSG00000172159",84.1678509223562,0.540178478986548,0.529565263368495,1.02004137422183,0.307708838859543,0.558148638493016
"ENSG00000257175",106.810099144649,0.399243389715178,0.391530762517576,1.01969864934241,0.307871402450076,0.558309015045555
"ENSG00000006712",1959.7832153799,-0.157360146345401,0.154352364987349,-1.01948646111317,0.307972077490941,0.558425357158067
"ENSG00000102098",1273.56634286684,0.138469164767483,0.13586890926514,1.01913797289171,0.308137468824025,0.558657844296737
"ENSG00000110675",40.6227107974823,-0.62620565407628,0.614491989533391,-1.01906235515256,0.308173364504805,0.558657844296737
"ENSG00000163638",42.5002435065748,-0.607533499323082,0.596414172367218,-1.01864363301719,0.30837218163816,0.558885744865368
"ENSG00000175548",431.430020590976,0.229422615093245,0.22520844800428,1.01871229577003,0.308339573459672,0.558885744865368
"ENSG00000212802",378.422624878296,0.434013550498499,0.426191811680859,1.01835262575034,0.308510407311914,0.559069997417218
"ENSG00000013297",187.500427539346,-0.305899763319788,0.30046294361163,-1.01809480943908,0.308632901824948,0.559159443341858
"ENSG00000072571",2425.05873698263,0.160691286956252,0.1578334697338,1.01810653486407,0.308627330105423,0.559159443341858
"ENSG00000130700",64.9655964194618,0.474707530098022,0.466405072913732,1.01780095815087,0.30877255660455,0.559346186830965
"ENSG00000088247",3152.91770978133,-0.128068412461693,0.125840020611543,-1.01770813322599,0.308816680949973,0.559359851742009
"ENSG00000104870",226.764706634331,-0.271177406585544,0.266488090052651,-1.01759672085896,0.308869646343724,0.55938952531587
"ENSG00000167470",911.086189174783,-0.207532628115502,0.203978523029758,-1.01742391813096,0.308951808570286,0.559472063577479
"ENSG00000183856",784.116991441056,0.186458780533195,0.18328053902666,1.01734085639105,0.308991306938972,0.559477332670672
"ENSG00000171316",452.15768271983,-0.230574506910607,0.226731706234319,-1.01694866915665,0.309177848913433,0.559748814555446
"ENSG00000261884",34.1871192868569,-0.701902911815247,0.690428497611392,-1.01661926505576,0.309334585890768,0.559966278306586
"ENSG00000124299",400.521146578015,-0.20754248543578,0.204216832830884,-1.01628490932307,0.309493732638591,0.560002424340461
"ENSG00000131931",393.700619956774,0.207161116303934,0.203816108235279,1.01641189255166,0.309433284751062,0.560002424340461
"ENSG00000135723",442.896597253378,-0.212901159579209,0.209486177313952,-1.01630170691472,0.309485736025209,0.560002424340461
